,id,id_depto,jardin,primaria,secundaria
53022,740014600,74056,1,0,1
53023,740014700,74056,0,0,1
53024,740014701,74056,0,1,0
53025,740014800,74056,1,1,1
53026,740014900,74035,1,1,1
53027,740015000,74028,0,1,1
53028,740015100,74028,0,1,1
53029,740015101,74028,0,1,0
53030,740015300,74028,0,0,1
53031,740015301,74028,0,1,0
53032,740015600,74035,1,0,1
53033,740015601,74035,0,1,0
53034,740015700,74035,0,0,1
53035,740015701,74035,0,1,0
53036,740015800,74035,1,1,1
53037,740016000,74007,1,0,1
53038,740016100,74007,1,0,1
53039,740016200,74007,0,0,1
53040,740016201,74007,0,1,0
53041,740016300,74063,0,0,1
53042,740016500,74007,0,0,1
53043,740016501,74007,0,1,0
53044,740016600,74007,0,0,1
53045,740016601,74007,0,1,0
53046,740016900,74007,1,0,1
53047,740017100,74007,0,1,0
53048,740017201,74007,0,1,0
53049,740017400,74007,0,0,1
53050,740017401,74007,0,1,0
53051,740017600,74007,0,0,1
53052,740017700,74007,0,0,1
53053,740017800,74007,0,0,1
53054,740017900,74007,1,1,1
53055,740018000,74007,0,0,1
53056,740018001,74007,0,1,0
53057,740018100,74007,0,0,1
53058,740018400,74007,0,0,1
53059,740018401,74007,0,1,0
53060,740018600,74007,0,0,1
53061,740018700,74056,0,0,1
53062,740018800,74056,0,0,1
53063,740018801,74056,0,1,0
53064,740018900,74056,1,1,1
53065,740019000,74056,0,0,1
53066,740019100,74056,0,0,1
53067,740019101,74056,0,1,0
53068,740019200,74056,0,0,1
53069,740019201,74056,0,1,0
53070,740019400,74021,1,0,1
53071,740019401,74021,0,1,0
53072,740019500,74035,0,1,0
53073,740019700,74007,0,0,1
53074,740020500,74021,0,0,1
53075,740020501,74021,0,1,0
53076,740020600,74021,1,0,1
53077,740020601,74021,0,1,0
53078,740020700,74014,1,0,1
53079,740020701,74014,0,1,0
53080,740020800,74014,0,0,1
53081,740020801,74014,0,1,0
53082,740020900,74014,0,0,1
53083,740020901,74014,0,1,0
53084,740021100,74014,0,0,1
53085,740021101,74014,0,1,0
53086,740021200,74014,0,0,1
53087,740021201,74014,0,1,0
53088,740021300,74014,0,0,1
53089,740021301,74014,0,1,0
53090,740021400,74014,0,0,1
53091,740021401,74014,0,1,0
53092,740021601,74021,0,1,0
53093,740021700,74021,0,0,1
53094,740021800,74021,1,1,1
53095,740021900,74021,0,0,1
53096,740021901,74021,0,1,0
53097,740022300,74021,1,0,1
53098,740022301,74021,0,1,0
53099,740022400,74014,0,0,1
53100,740022401,74014,0,1,0
53101,740022600,74014,0,0,1
53102,740022601,74014,0,1,0
53103,740023100,74014,0,1,1
53104,740023101,74014,0,1,0
53105,740023200,74014,0,0,1
53106,740023400,74007,0,0,1
53107,740023401,74007,0,1,0
53108,740023500,74007,1,1,1
53109,740023600,74007,0,0,1
53110,740023601,74007,0,1,0
53111,740023700,74028,0,0,1
53112,740023701,74028,0,1,0
53113,740023900,74028,0,0,1
53114,740023901,74028,0,1,0
53115,740024500,74035,1,1,1
53116,740024700,74035,0,0,1
53117,740024701,74035,0,1,0
53119,740025000,74035,0,0,1
53120,740025001,74035,0,1,0
53121,740025100,74035,0,1,0
53122,740025300,74035,1,1,1
53123,740025400,74035,0,0,1
53124,740025500,74007,1,1,1
53125,740025600,74035,1,1,1
53126,740025700,74007,1,1,1
53127,740026100,74007,1,0,1
53128,740026200,74035,1,1,1
53129,740026400,74035,1,0,0
53130,740026500,74056,1,1,1
53131,740026600,74021,1,1,1
53132,740026700,74014,1,1,1
53133,740027500,74056,0,0,1
53134,740027501,74056,0,1,0
53135,740027700,74014,0,0,1
53136,740027701,74014,0,1,0
53137,740027800,74014,0,0,1
53138,740027801,74014,0,1,0
53139,740027900,74014,0,0,1
53140,740027901,74014,0,1,0
53141,740028100,74056,0,0,1
53142,740028101,74056,0,1,0
53143,740028600,74021,0,0,1
53144,740028601,74021,0,1,0
53145,740028700,74021,1,1,1
53146,740028800,74056,1,1,1
53147,740029000,74056,1,1,1
53149,740029400,74056,1,1,1
53150,740029700,74035,1,0,1
53151,740029701,74035,0,1,0
53152,740029900,74035,0,1,0
53153,740030000,74035,1,0,1
53154,740030200,74035,1,1,1
53155,740030201,74035,0,1,0
53156,740030300,74035,1,1,1
53157,740030700,74035,1,1,1
53158,740030900,74035,1,0,1
53159,740031000,74035,1,1,1
53160,740031300,74056,1,0,1
53161,740031301,74056,0,1,0
53162,740031600,74028,1,0,1
53163,740031700,74028,1,1,1
53164,740032000,74056,0,0,1
53165,740032001,74056,0,1,0
53166,740032100,74056,1,1,1
53167,740032200,74056,1,1,1
53168,740032300,74056,1,0,1
53169,740032400,74014,1,1,1
53170,740032500,74056,1,1,1
53171,740032700,74056,1,0,1
53172,740032800,74056,0,1,0
53173,740032900,74056,1,0,1
53175,740033300,74056,1,1,1
53176,740033400,74056,1,1,1
53177,740033500,74056,0,1,0
53178,740033700,74049,0,1,0
53179,740033800,74035,0,1,0
53180,740034000,74035,1,1,1
53181,740034200,74035,0,1,0
53182,740034300,74035,1,1,1
53183,740034400,74035,1,0,1
53184,740034500,74035,1,1,1
53185,740034600,74035,1,0,1
53187,740034800,74035,1,1,1
53188,740034900,74035,1,1,1
53189,740035000,74035,1,0,1
53190,740035200,74007,0,1,0
53191,740035300,74028,0,0,1
53192,740035500,74028,0,0,1
53193,740035600,74063,0,0,1
53194,740035900,74035,0,1,1
53195,740036000,74056,1,0,1
53197,740036300,74056,1,1,1
53198,740036400,74056,1,1,1
53199,740036700,74056,1,1,1
53200,740036800,74056,1,1,1
53201,740037000,74056,1,0,0
53202,740037100,74056,1,1,1
53203,740037200,74056,1,1,1
53204,740037300,74056,1,0,1
53205,740037301,74056,0,1,1
53206,740037600,74049,1,1,1
53207,740037700,74049,1,1,1
53208,740037800,74049,1,1,1
53209,740037900,74049,1,1,1
53210,740038000,74049,1,1,1
53211,740038100,74056,1,1,1
53212,740038300,74056,0,1,0
53213,740038400,74056,0,1,0
53214,740038500,74035,0,0,1
53215,740038600,74035,1,0,1
53216,740039000,74056,1,0,0
53217,740039100,74056,1,1,1
53218,740039200,74056,0,1,0
53219,740039300,74056,0,1,0
53220,740039400,74056,0,1,0
53221,740039500,74056,0,1,1
53222,740039501,74056,1,0,0
53223,740040000,74056,1,1,1
53224,740040200,74056,1,1,1
53225,740040300,74056,0,1,1
53226,740040400,74056,1,0,1
53228,740040700,74049,1,1,1
53229,740041100,74056,0,1,0
53230,740041200,74035,1,0,1
53231,740041400,74063,0,0,1
53232,740041401,74063,0,1,0
53233,740041500,74063,0,1,1
53234,740041501,74063,0,1,0
53235,740041600,74063,1,1,1
53236,740042200,74042,1,0,1
53237,740042300,74042,1,1,1
53238,740042400,74049,1,0,1
53239,740042600,74049,0,1,1
53240,740042601,74049,0,1,0
53241,740042700,74049,0,0,1
53242,740042701,74049,0,1,0
53243,740042900,74049,1,0,0
53244,740043400,74042,1,0,1
53245,740043500,74042,0,1,0
53246,740043600,74049,0,1,0
53247,740043700,74049,1,0,1
53248,740044000,74049,0,0,1
53249,740044001,74049,0,1,0
53250,740044100,74049,0,0,1
53251,740044101,74049,0,1,0
53252,740044200,74049,0,0,1
53253,740044201,74049,0,1,0
53254,740044300,74049,0,1,1
53255,740044301,74049,0,1,0
53256,740044700,74063,0,0,1
53257,740044701,74063,0,1,0
53258,740044800,74063,0,0,1
53259,740044801,74063,0,1,0
53260,740045000,74021,1,0,1
53261,740045100,74021,0,1,0
53262,740045200,74021,0,0,1
53263,740045300,74021,0,1,0
53264,740045600,74035,1,0,1
53265,740045700,74035,1,1,1
53266,740046100,74007,0,1,1
53267,740046300,74028,0,0,1
53268,740046400,74007,0,0,1
53269,740046401,74007,0,1,0
53270,740046500,74007,0,0,1
53271,740046501,74007,0,1,0
53272,740046600,74035,0,0,1
53273,740046601,74035,0,1,0
53274,740046700,74035,1,0,1
53275,740046701,74035,0,1,0
53276,740046800,74035,0,0,1
53277,740046801,74035,0,1,0
53278,740047000,74063,0,0,1
53279,740047001,74063,0,1,0
53280,740047100,74035,0,1,0
53281,740047200,74056,0,1,0
53282,740047300,74035,1,0,1
53283,740047400,74035,1,1,1
53284,740047500,74035,1,1,1
53285,740047800,74035,1,1,1
53286,740048000,74035,1,1,1
53287,740048200,74007,0,0,1
53288,740048201,74007,0,1,0
53289,740048300,74007,0,0,1
53290,740048301,74007,0,1,0
53291,740048400,74007,0,0,1
53292,740048401,74007,0,1,0
53293,740048500,74007,0,0,1
53294,740048501,74007,0,1,0
53295,740048700,74007,0,1,1
53296,740048800,74007,0,0,1
53297,740049300,74028,0,0,1
53298,740049301,74049,0,1,0
53299,740049400,74028,1,0,1
53300,740049401,74028,0,1,0
53301,740049500,74014,1,1,1
53302,740049800,74049,1,1,1
53303,740049900,74049,1,1,1
53304,740049901,74049,0,1,0
53305,740050000,74035,0,0,1
53306,740050001,74035,0,1,0
53307,740050100,74035,0,0,1
53308,740050200,74056,1,1,1
53309,740050400,74014,0,0,1
53310,740050500,74056,0,0,1
53311,740050501,74056,0,1,0
53312,740050600,74056,1,1,1
53313,740050900,74056,0,0,1
53314,740051000,74014,0,0,1
53315,740051100,74014,0,0,1
53316,740051600,74056,0,0,1
53317,740051700,74056,1,0,1
53318,740051701,74056,0,1,0
53320,740052100,74035,1,0,1
53321,740052300,74035,0,0,1
53322,740052400,74035,0,0,1
53323,740052500,74035,1,0,1
53324,740052800,74028,1,1,1
53325,740052900,74028,1,1,1
53326,740053100,74028,0,1,0
53327,740053300,74035,0,1,0
53328,740053400,74035,1,0,0
53329,740053500,74035,0,1,0
53330,740053600,74056,0,1,0
53332,740053700,74056,0,1,0
53333,740053800,74049,1,0,1
53334,740054100,74035,0,1,0
53336,740054200,74007,1,1,1
53337,740054300,74035,0,1,0
53339,740054400,74056,1,1,1
53340,740054500,74056,1,0,0
53341,740054600,74056,0,0,1
53342,740055200,74021,0,0,1
53343,740055201,74021,0,1,0
53344,740055700,74042,1,0,1
53345,740055900,74014,0,0,1
53346,740055901,74014,0,1,0
53347,740056300,74007,0,0,1
53348,740056301,74007,0,1,0
53349,740056600,74007,0,0,1
53350,740056601,74014,0,1,0
53351,740056800,74035,1,0,0
53352,740056900,74056,1,0,0
53353,740057000,74056,0,0,1
53354,740057300,74035,1,1,1
53355,740057400,74056,1,1,1
53356,740057500,74056,1,1,1
53357,740057600,74056,0,1,0
53358,740057700,74021,1,1,1
53359,740057800,74056,1,1,1
53360,740057900,74014,1,1,1
53361,740058000,74056,0,1,1
53362,740058100,74035,1,1,1
53363,740058200,74035,0,1,0
53365,740058300,74028,1,1,1
53366,740058400,74028,1,1,1
53367,740058500,74028,0,1,0
53368,740058700,74049,0,1,1
53369,740058800,74063,1,1,1
53370,740058900,74056,0,1,1
53371,740059000,74035,0,1,1
53372,740059100,74028,1,1,1
53373,740059200,74007,1,1,1
53374,740059300,74035,0,1,0
53375,740059400,74007,0,1,0
53376,740059500,74035,0,1,1
53377,740059600,74056,0,1,0
53379,740059900,74028,0,1,0
53380,740060000,74028,0,1,0
53382,740060300,74021,1,1,1
53383,740060400,74056,1,0,0
53384,740060700,74056,1,1,1
53385,740060900,74056,1,1,1
53386,740061000,74049,0,1,1
53387,740061100,74049,1,1,1
53388,740061200,74035,0,1,0
53390,740061400,74035,1,1,1
53391,740061500,74056,1,1,1
53392,740061600,74056,1,1,1
53393,740061700,74035,1,1,1
53394,740061800,74035,0,0,1
53395,740061900,74035,1,0,0
53396,740062000,74056,0,1,0
53397,740062100,74035,0,1,0
53398,740062200,74056,1,1,1
53399,740062300,74056,1,1,1
53400,740062400,74035,1,1,1
53402,740062700,74049,1,1,1
53403,740062900,74035,1,1,1
53404,740063300,74056,0,1,1
53405,740063400,74056,0,1,0
53406,740063600,74056,0,1,0
53407,740063601,74035,0,1,0
53408,740063700,74056,1,0,1
53409,740063800,74056,0,1,1
53410,740063801,74056,1,0,0
53411,740063900,74056,1,1,1
53412,740064100,74056,0,1,0
53413,740064200,74056,0,1,0
53414,740064300,74056,1,1,1
53415,740064400,74056,1,0,1
53416,740064800,74035,1,0,0
53417,740064900,74049,1,0,1
53418,740065000,74049,0,1,0
53419,740065100,74056,0,1,0
53420,740065200,74056,0,1,0
53421,740065300,74056,0,1,0
53422,740065500,74056,0,1,0
53423,740065600,74056,1,1,1
53424,740065602,74035,0,1,1
53489,740065800,74035,0,0,1
53490,740065900,74021,1,1,1
53491,740066000,74056,1,1,1
53492,740066100,74035,0,1,0
53493,740066200,74056,0,1,0
53494,740066300,74028,0,1,0
53495,740066400,74056,1,1,1
53496,740066500,74035,1,1,1
53497,740066600,74035,1,0,1
53498,740066700,74056,1,0,1
53503,740066900,74056,0,1,0
53504,740067000,74056,0,1,0
53505,740067100,74056,0,1,0
53506,740067200,74021,0,1,0
53507,740067300,74021,0,1,0
53508,740067400,74063,0,1,0
53509,740067500,74063,0,1,0
53510,740067600,74063,0,1,0
53511,740067700,74063,0,1,0
53512,740067900,74042,0,1,1
53513,740068000,74063,0,1,0
53514,740068100,74007,1,1,1
53515,740068300,74056,0,1,0
53516,740068301,74056,0,1,0
53517,740068302,74056,0,1,0
53518,740068400,74056,1,1,1
53519,740068500,74056,1,1,1
53520,740068600,74049,1,0,1
53525,740068800,74035,1,0,0
53526,740068900,74042,0,1,0
53527,740069000,74042,0,1,0
53528,740069100,74042,0,1,0
53529,740069200,74014,0,1,0
53530,740069300,74063,0,1,0
53531,740069400,74063,0,1,0
53532,740069500,74028,0,1,0
53533,740069600,74028,0,1,0
53534,740069700,74014,0,1,0
53535,740069800,74035,0,1,0
53536,740069900,74007,0,1,0
53537,740070000,74063,0,1,0
53538,740070100,74049,0,1,0
53539,740070200,74049,0,1,0
53540,740070300,74021,0,1,0
53541,740070400,74035,0,1,0
53542,740070500,74035,0,1,0
53543,740070600,74056,0,1,0
53544,740070700,74056,1,0,1
53545,740070800,74056,1,0,0
53546,740070900,74035,1,0,0
53547,740071000,74042,1,0,0
53548,740071100,74028,1,0,0
53549,740071200,74021,1,0,0
53550,740071300,74007,1,0,0
53551,740071400,74056,1,0,1
53552,740071500,74056,0,1,0
53553,740071600,74056,1,0,0
53554,740071700,74014,1,0,0
53555,740071800,74014,0,0,1
53556,740071900,74014,0,1,0
53557,740072000,74056,1,0,0
53558,740072100,74056,0,0,1
53559,740072200,74056,0,1,0
53560,740072300,74035,0,1,1
53561,740072400,74035,1,1,1
53562,740072500,74035,0,1,1
53563,740072600,74056,1,0,0
53564,740072700,74056,0,1,1
53565,740072800,74035,0,1,1
53566,740073000,74056,0,1,1
53567,740073100,74056,0,1,1
53568,740073200,74056,0,1,1
53569,740073300,74056,0,1,1
53570,740073400,74056,0,1,1
53571,740073500,74056,0,1,1
53572,740073700,74056,0,1,1
53573,740073800,74028,0,1,1
53574,740073900,74035,0,1,0
53575,740074000,74056,0,0,1
53576,740074100,74056,0,1,0
53577,740074200,74042,0,1,0
53578,740074300,74056,1,0,0
53579,740074400,74035,0,0,1
53580,740074500,74056,0,0,1
53581,740074600,74056,0,1,1
53582,740074700,74056,0,1,1
53583,740074800,74056,1,0,0
53584,740074900,74035,1,0,0
53585,740075000,74035,0,1,1
53586,740075100,74056,1,0,0
53587,740075200,74056,1,0,0
53588,740075300,74035,0,1,0
53590,740075500,74049,1,0,0
53591,740075600,74028,1,0,0
53592,740075700,74056,0,1,1
53593,740075800,74056,1,0,0
53594,740075900,74056,1,0,0
53595,740076000,74035,1,0,0
53596,740076100,74035,1,0,0
53597,740076200,74056,0,1,0
53598,740076300,74042,0,1,0
53599,740076400,74056,0,1,0
53600,740076500,74056,1,1,1
53601,740076600,74021,0,1,1
53602,740076700,74049,0,1,0
53603,740076800,74049,0,1,0
53604,740076900,74007,0,1,0
53605,740077000,74035,0,0,1
53606,740077100,74014,1,1,1
53607,740077200,74056,1,0,1
53608,740077300,74056,0,1,0
53609,740077400,74035,1,0,1
53610,740077600,74056,1,0,0
53611,740077700,74056,1,0,0
53612,740077800,74056,1,0,0
53613,740077900,74056,1,0,0
53614,740078000,74028,1,0,0
53615,740078100,74056,1,0,0
53616,740078200,74035,1,0,0
53617,740078300,74035,1,0,0
53618,740078400,74035,1,0,0
53619,749000100,74056,1,1,1
53621,780000200,78028,0,1,0
53623,780000400,78021,0,0,1
53624,780000500,78021,0,1,0
53627,780000700,78021,1,0,0
53628,780000800,78021,1,0,0
53629,780000900,78021,0,0,1
53631,780001200,78021,1,0,0
53632,780001300,78021,0,0,1
53634,780001500,78021,1,0,0
53635,780001600,78021,0,0,1
53636,780001700,78021,1,0,0
53637,780001800,78021,0,0,1
53638,780001900,78021,1,0,1
53639,780002100,78021,0,0,1
53640,780002200,78021,1,0,1
53641,780002300,78021,1,0,1
53642,780002400,78021,0,0,1
53643,780002600,78028,0,0,1
53644,780002700,78007,1,0,1
53648,780003000,78028,0,0,1
53649,780003100,78028,1,0,0
53651,780003400,78049,1,0,0
53652,780003500,78049,0,0,1
53654,780003700,78007,0,1,0
53656,780003900,78007,0,0,1
53657,780004000,78007,1,0,0
53661,780004400,78042,1,0,1
53662,780004500,78042,1,0,0
53666,780004800,78035,0,1,0
53668,780005000,78014,0,0,1
53669,780005100,78014,1,0,0
53670,780005200,78014,1,0,0
53671,780005300,78014,0,0,1
53672,780005400,78014,1,0,0
53673,780005500,78014,0,0,1
53674,780005600,78014,1,0,0
53675,780005800,78014,1,0,0
53676,780005900,78014,1,1,1
53677,780006000,78014,0,0,1
53678,780006100,78014,1,0,0
53679,780006200,78014,1,0,0
53682,780006500,78049,1,0,1
53683,780006600,78014,1,0,0
53684,780006700,78014,0,1,0
53688,780006900,78014,0,0,1
53690,780007100,78014,1,0,0
53691,780007200,78014,1,0,0
53692,780007300,78014,0,0,1
53693,780007500,78014,1,0,1
53697,780007800,78021,0,1,0
53698,780007900,78021,1,0,0
53699,780008000,78021,0,0,1
53703,780008500,78021,0,1,0
53705,780008700,78021,1,0,0
53706,780008800,78021,0,0,1
53707,780008900,78021,0,0,1
53708,780009000,78021,1,0,0
53709,780009100,78021,1,0,1
53710,780009300,78021,0,0,1
53711,780009400,78021,1,1,1
53712,780009800,78021,1,0,0
53713,780009900,78021,1,0,0
53714,780010100,78021,1,0,0
53716,780010400,78021,0,1,0
53717,780010500,78021,0,0,1
53719,780010700,78021,1,0,0
53720,780010800,78021,1,0,0
53725,780011000,78028,0,0,1
53728,780011200,78021,1,0,0
53729,780011300,78021,0,0,1
53730,780011400,78021,0,0,1
53733,780011600,78021,0,1,0
53734,780011700,78021,0,0,1
53735,780011800,78028,1,0,0
53736,780011900,78028,1,0,0
53737,780012000,78049,0,0,1
53738,780012100,78049,0,1,0
53739,780012200,78049,0,1,0
53740,780012300,78007,0,1,0
53742,780012500,78007,0,0,1
53743,780012600,78007,1,0,0
53745,780012900,78007,1,0,1
53746,780013000,78042,0,1,0
53747,780013100,78042,0,0,1
53748,780013200,78035,0,0,1
53749,780013300,78035,0,0,1
53750,780013400,78035,1,0,0
53751,780013500,78014,0,0,1
53752,780013600,78014,0,0,1
53753,780013700,78014,0,0,1
53754,780013800,78014,1,0,0
53755,780013900,78014,1,0,0
53756,780014000,78014,0,1,0
53757,780014100,78014,0,0,1
53761,780014300,78014,0,0,1
53762,780014400,78014,0,1,0
53763,780014500,78014,1,0,0
53766,780014700,78014,0,0,1
53767,780014800,78014,0,0,1
53769,780015000,78014,0,0,1
53770,780015100,78014,0,1,0
53771,780015200,78014,0,1,0
53772,780015300,78014,0,1,0
53774,780015500,78014,0,0,1
53775,780015600,78014,0,1,0
53776,780015700,78014,1,0,0
53777,780015900,78014,0,0,1
53778,780016000,78014,0,1,0
53779,780016100,78014,0,0,1
53780,780016300,78014,0,0,1
53781,780016400,78014,0,1,0
53782,780016500,78014,0,1,0
53783,780016600,78014,0,1,0
53784,780016700,78014,0,0,1
53785,780016800,78014,1,0,0
53786,780016900,78014,0,0,1
53789,780017100,78035,1,0,1
53790,780017200,78035,0,1,0
53792,780017400,78035,1,0,0
53793,780017401,78035,1,0,0
53794,780017500,78035,0,0,1
53795,780017600,78049,1,0,0
53796,780017700,78049,0,0,1
53797,780017800,78014,0,0,1
53798,780017900,78014,0,1,0
53799,780018000,78014,1,0,0
53803,780018300,78014,0,0,1
53804,780018500,78014,1,0,0
53805,780018600,78014,0,0,1
53809,780019000,78014,0,0,1
53810,780019100,78014,0,0,1
53811,780019200,78014,1,0,1
53812,780019300,78014,0,0,1
53813,780019400,78014,0,0,1
53814,780019500,78014,0,1,0
53815,780019600,78014,0,1,0
53816,780019700,78021,0,0,1
53818,780019900,78021,0,0,1
53819,780020000,78021,0,1,0
53820,780020100,78021,1,0,0
53821,780020200,78021,0,0,1
53822,780020300,78021,0,0,1
53823,780020400,78021,0,1,0
53824,780020500,78021,1,0,0
53827,780020800,78021,0,0,1
53828,780020900,78021,0,1,0
53829,780021000,78021,1,0,1
53830,780021100,78021,0,1,0
53831,780021200,78021,0,1,0
53832,780021300,78021,1,0,1
53833,780021400,78021,0,1,0
53834,780021500,78021,0,1,0
53835,780021600,78021,0,0,1
53836,780021800,78021,0,0,1
53837,780021900,78021,0,0,1
53839,780022100,78021,1,0,0
53840,780022200,78021,0,1,0
53841,780022300,78021,1,0,0
53842,780022400,78021,0,0,1
53843,780022500,78021,0,1,0
53844,780022600,78021,1,0,0
53847,780022800,78021,0,0,1
53848,780022900,78021,0,1,0
53850,780023100,78021,1,0,0
53851,780023200,78021,0,0,1
53852,780023400,78021,0,0,1
53853,780023500,78021,0,0,1
53854,780023600,78021,1,0,0
53855,780023700,78014,1,0,1
53856,780023800,78014,0,0,1
53857,780023900,78021,0,0,1
53858,780024000,78014,1,0,0
53859,780024100,78021,1,0,0
53860,780024200,78021,0,0,1
53861,780024300,78021,0,0,1
53862,780024400,78021,1,0,0
53863,780024500,78021,0,1,0
53864,780024600,78014,0,1,0
53865,780024700,78021,0,1,0
53866,780024800,78021,0,1,0
53867,780024900,78014,0,1,0
53868,780025000,78021,0,0,1
53869,780025100,78021,0,1,0
53870,780025200,78021,0,1,0
53871,780025300,78021,0,1,0
53872,780025400,78028,0,0,1
53873,780025500,78014,0,0,1
53874,780025600,78014,1,0,0
53875,780025700,78035,0,0,1
53881,780026500,78021,0,0,1
53882,780026600,78028,0,0,1
53884,780026800,78014,0,0,1
53885,780026900,78014,1,0,0
53886,780027000,78021,1,0,0
53887,780027100,78021,0,0,1
53888,780027200,78014,0,0,1
53889,780027300,78028,1,0,0
53894,780027800,78014,0,0,1
53896,780028000,78014,1,0,0
53898,780028200,78028,0,1,0
53899,780028300,78042,0,0,1
53900,780028400,78014,1,0,0
53901,780028500,78028,0,1,0
53904,780028700,78028,1,1,1
53905,780028800,78014,0,1,0
53906,780028900,78028,0,0,1
53907,780029000,78021,0,0,1
53909,780029200,78028,0,1,0
53910,780029400,78014,0,0,1
53911,780029500,78014,0,1,0
53913,780029700,78021,0,0,1
53914,780029800,78014,0,0,1
53915,780029900,78014,0,0,1
53916,780030000,78014,1,0,0
53917,780030100,78007,0,0,1
53918,780030200,78049,0,1,0
53919,780030400,78014,0,0,1
53920,780030500,78021,1,0,0
53921,780030600,78028,0,0,1
53922,780030700,78014,1,0,0
53923,780030800,78014,1,0,0
53924,780030900,78042,0,1,0
53925,780031000,78028,0,1,0
53926,780031100,78014,0,1,0
53927,780031300,78014,0,0,1
53931,780031700,78021,0,1,0
53932,780031701,78014,0,1,0
53933,780031702,78014,0,1,0
53934,780031703,78014,0,1,0
53935,780031800,78028,0,1,0
53936,780031900,78014,0,1,0
53937,780032000,78014,0,1,0
53938,780032100,78021,0,1,0
53939,780032200,78028,1,0,0
53940,780032300,78021,0,0,1
53943,780032600,78007,1,0,0
53944,780032700,78021,0,1,0
53945,780032900,78021,0,1,0
53946,780033000,78014,1,0,0
53947,780033100,78021,0,1,0
53948,780033200,78028,0,0,1
53949,780033300,78021,1,0,0
53950,780033400,78028,1,0,0
53951,780033500,78021,0,0,1
53952,780033600,78042,1,0,0
53953,780034000,78021,0,1,0
53954,780034100,78021,0,1,0
53955,780034200,78021,0,1,0
53956,780034300,78021,0,1,0
53957,780034400,78021,0,1,0
53958,780034500,78014,0,1,0
53959,780034600,78014,0,1,0
53960,780034700,78014,0,1,0
53961,780034800,78014,0,1,0
53962,780034900,78028,0,1,0
53963,780035000,78042,1,0,0
53967,780035300,78021,1,0,0
53968,780035400,78021,1,0,0
53969,780035500,78014,1,0,0
53970,780035600,78014,0,0,1
53971,780035700,78021,0,0,1
53972,780035800,78021,0,1,0
53973,780035900,78042,0,1,0
53974,780036000,78021,0,1,0
53975,780036100,78007,0,1,0
53976,780036200,78014,0,1,0
53977,780036300,78021,0,1,0
53978,780036400,78014,0,1,0
53979,780036600,78021,0,1,0
53980,780036700,78014,1,1,1
53986,780037100,78014,0,1,0
53987,780037200,78014,0,1,0
53988,780037300,78014,1,0,0
53989,780037400,78014,1,0,0
53990,780037600,78014,1,0,0
53992,780038000,78035,0,1,0
53993,780038300,78007,0,0,1
53994,780038400,78007,0,1,0
53995,780038500,78021,0,1,0
53996,780038600,78007,0,1,0
53997,780038700,78021,0,1,0
53998,780038701,78007,0,1,0
53999,780038702,78021,0,1,0
54000,780038703,78035,0,1,0
54005,780038900,78021,1,0,0
54006,780039100,78014,1,0,1
54007,780039200,78014,1,0,1
54008,780039300,78021,1,0,0
54010,820000200,82049,1,0,0
54011,820000300,82049,0,0,1
54012,820000301,82049,0,0,1
54013,820000400,82084,0,0,1
54015,820000600,82042,0,1,0
54016,820000700,82042,0,0,1
54018,820001100,82042,0,0,1
54019,820001102,82042,0,0,1
54021,820001500,82042,0,1,0
54024,820001700,82042,0,0,1
54025,820001800,82042,0,1,0
54027,820002300,82084,0,0,1
54028,820002400,82084,0,1,0
54029,820002500,82084,1,0,0
54030,820002501,82084,1,0,0
54031,820002600,82084,0,1,0
54032,820002800,82084,0,1,0
54035,820003000,82084,0,0,1
54041,820003200,82084,1,0,1
54043,820003500,82084,0,1,0
54047,820003800,82077,1,0,0
54050,820004100,82084,0,0,1
54051,820004200,82084,0,1,0
54052,820004201,82084,0,1,0
54057,820004400,82084,1,0,1
54058,820004500,82084,0,0,1
54060,820004800,82084,1,0,1
54061,820005000,82084,0,1,0
54062,820005100,82070,1,0,1
54063,820005200,82070,1,0,1
54064,820005300,82070,1,0,0
54068,820005500,82070,0,0,1
54069,820005501,82070,0,0,1
54070,820005502,82070,0,0,1
54071,820005600,82070,0,0,1
54072,820005700,82070,0,1,0
54076,820006000,82070,0,0,1
54077,820006100,82070,1,0,1
54084,820006300,82070,1,0,0
54087,820006500,82070,1,0,1
54088,820006600,82070,1,0,1
54089,820006700,82070,1,0,1
54090,820006800,82070,1,0,1
54091,820006900,82056,0,0,1
54092,820007300,82056,1,0,0
54093,820007303,82056,1,0,0
54094,820007304,82056,1,0,0
54096,820007600,82056,0,1,0
54097,820007700,82056,0,0,1
54098,820007900,82056,1,0,0
54099,820007903,82077,1,0,0
54100,820007905,82056,1,0,0
54101,820008000,82056,0,1,0
54102,820008100,82056,1,0,1
54103,820008200,82056,1,0,1
54104,820008300,82056,0,1,0
54105,820008302,82056,0,1,0
54106,820008900,82014,1,0,0
54107,820009100,82014,0,0,1
54108,820009200,82014,0,1,0
54109,820009700,82014,0,0,1
54110,820009800,82014,0,1,0
54111,820009900,82014,0,0,1
54112,820010000,82014,1,0,1
54113,820010100,82014,0,1,0
54114,820010300,82056,0,1,0
54115,820010500,82014,1,0,0
54116,820010501,82014,1,0,0
54117,820010502,82014,1,0,0
54120,820010800,82084,1,0,1
54123,820011100,82084,1,0,0
54124,820011101,82084,1,0,0
54125,820011200,82084,1,0,1
54126,820011400,82028,0,0,1
54128,820011600,82084,0,1,0
